,cycle,SOC,voltage,temperature,discharge_voltage_rate,capacity
10,2.0,51.87019751001462,3.5590187625276983,32.593563053096396,-0.00014711259562205168,1.846327249719927
11,2.0,85.16400809537028,3.770844440659931,29.212926559068883,-0.00025949833589845156,1.846327249719927
12,2.0,26.7955282323099,3.4037098290851837,34.99086098007119,-0.0002533636680227785,1.8463272497199272
13,2.0,96.42507076343468,3.8866929160594688,26.015519260256745,-0.000457599954896596,1.846327249719927
14,2.0,74.97012318870847,3.6936232979368198,30.538556043063362,-0.00020911656250238668,1.846327249719927
15,2.0,58.60383751555298,3.5924181152136745,32.036996905769186,-0.00016603163166962575,1.846327249719927
16,2.0,50.737540193951524,3.554818370137153,32.678724447934044,-0.00014278210811701175,1.8463272497199272
17,2.0,35.778250839173914,3.492319837367686,33.88751098872823,-0.00010016799180934993,1.846327249719927
18,2.0,18.215593054290526,3.3475835867357238,35.84020415552206,-0.00030704220314088274,1.8463272497199277
19,2.0,86.53776967129201,3.7827220743037464,28.915424460372975,-0.0002713167993039536,1.846327249719927
20,2.0,40.54450055196476,3.5127645078384107,33.54106272168997,-0.00012747208250326296,1.8463272497199277
21,2.0,76.62902084556626,3.7053102273483667,30.412133370916127,-0.00021426595417905643,1.846327249719927
22,2.0,61.67048903257769,3.609648988472564,31.757221569713238,-0.00017521552060820154,1.846327249719927
23,2.0,56.64882876125728,3.581733408415734,32.21098218846502,-0.00016084899624002461,1.846327249719927
24,2.0,29.486303286968155,3.471107293589663,34.43859649458458,-0.00010671033831825868,1.846327249719927
25,2.0,31.494120731744154,3.477982376793885,34.25802828777853,-0.00010292778652423548,1.846327249719927
26,2.0,17.645979345138166,3.4158434417846983,35.76360774416846,-0.00019532709294917082,1.846327249719927
27,2.0,85.988169182594,3.778232910476629,29.000627163291337,-0.0002619119769335447,1.846327249719927
28,2.0,45.12802964941994,3.526678171160129,33.14437103387648,-0.00012615372447970647,1.846327249719927
29,2.0,21.132313638070382,3.4358041756669024,35.32965386361727,-0.00015327938329500674,1.846327249719927
30,2.0,3.276028119126656,3.017037656224228,38.19104976913019,-0.0031644061588443563,1.846327249719927
31,2.0,69.9867688438341,3.6602504543118997,30.978561914971646,-0.00019573882096098015,1.846327249719927
32,2.0,37.7666866295467,3.4991114008344453,33.72683186995645,-0.00010340891299993791,1.846327249719927
33,2.0,39.75930234839011,3.505530698120675,33.557829057967005,-0.00010502060959849704,1.846327249719927
224,3.0,95.02016065513857,3.8711596602073044,26.49675351874067,-0.0003945596680581244,1.835349194223408
225,3.0,20.574316436363915,3.374697739199258,35.52004734834823,-0.0005161186018099664,1.8353491942234081
226,3.0,16.872599572798975,3.4151056282871672,35.759046614701084,-0.00020016461349572817,1.835349194223408
227,3.0,93.09071207480463,3.8473486114823627,27.10130122446854,-0.00033408270125385585,1.835349194223408
228,3.0,96.39876039645327,3.8888357858123435,26.055690021303484,-0.0004499537191452124,1.835349194223408
229,3.0,56.36941411692968,3.582647251732459,32.15551162122989,-0.00015878454478286658,1.835349194223408
230,3.0,69.80199994689285,3.6617410229721847,30.908720267505668,-0.0001965298174181394,1.835349194223408
231,3.0,68.12518433165101,3.651041916778431,31.063468634656765,-0.0001948095356875591,1.835349194223408
216,3.0,18.625262478661615,3.426009418576096,35.54008647188071,-0.00017617481920142027,1.835349194223408
217,3.0,37.384095406929475,3.5004367517694943,33.668008320536195,-0.00010317815428159362,1.835349194223408
218,3.0,9.814336979531808,3.3401734678422295,36.71788995739734,-0.0005602255896594172,1.835349194223408
219,3.0,65.05911533097103,3.6322577562149805,31.356291815599114,-0.00018416961945345617,1.835349194223408
220,3.0,34.24547845373645,3.4899115327165,33.92033762085886,-0.00010161624996741803,1.835349194223408
221,3.0,85.08268255837461,3.7727935345517176,29.18644733449893,-0.00026302036588655715,1.835349194223408
222,3.0,96.87981414410767,3.9187708056465995,25.873138398210184,-0.0013029570291823022,1.835349194223408
223,3.0,5.362681175157875,3.166583810990186,37.40658160339637,-0.0014231247684115874,1.835349194223408
210,3.0,66.45190751535692,3.64067829711668,31.221639581635998,-0.00018658404246238826,1.835349194223408
211,3.0,52.14093780550942,3.56127596124914,32.502497712991655,-0.00014978030277536985,1.835349194223408
212,3.0,86.4668645972483,3.7848044436621793,28.898229460550056,-0.0002719298505429512,1.835349194223408
213,3.0,89.78122856149317,3.8147521457747033,28.043180492489647,-0.0002775479764845492,1.835349194223408
214,3.0,85.91223794311051,3.780267234340562,28.979912780994415,-0.0002644748007013355,1.835349194223408
215,3.0,46.7707706275976,3.536011750843135,32.926847461527096,-0.00013131641783654894,1.835349194223408
146,3.0,32.5188789548224,3.4842937565518257,34.06826765217124,-9.79795704723553e-05,1.835349194223408
147,3.0,29.195043797806235,3.4268237310368077,34.68168049435796,-0.00040188374949015225,1.8353491942234075
148,3.0,3.8787959070332296,3.108720592039504,37.636145485396035,-0.001715154209988549,1.835349194223408
202,3.0,95.51875903976399,3.8966567158188545,26.300207179258706,-0.0010392625025903528,1.835349194223408
203,3.0,14.765563984066132,3.3274878622430872,36.185499072956006,-0.0006852223666859637,1.8353491942234081
204,3.0,88.39813782261925,3.8028376116013654,28.36118666067814,-0.00027992513670526596,1.835349194223408
205,3.0,31.079468705160316,3.4793674225313262,34.1991863292678,-0.00010257100846993275,1.835349194223408
206,3.0,98.05650246398663,3.917631310196731,25.496646189295944,-0.0006196546747117303,1.835349194223408
207,3.0,83.14544849626017,3.756234049881398,29.5719147531874,-0.0002450399962634863,1.835349194223408
208,3.0,42.79509543764848,3.5193276973733534,33.23854130530671,-0.00012251890351619847,1.835349194223408
209,3.0,44.784892940450504,3.5274290718453747,33.08197278813482,-0.00012558623535223896,1.835349194223408
194,3.0,12.170404001198584,3.3686133545631,36.39263564225027,-0.0004032108419604813,1.835349194223408
195,3.0,44.78369516877808,3.5278891198884113,33.082512735779815,-0.0001238880701172381,1.835349194223408
196,3.0,73.98179200653496,3.6898731574859647,30.550792554436224,-0.0002072688913492491,1.835349194223408
197,3.0,69.51113966220979,3.6626607355932568,30.952542236969737,-0.00019633747954274122,1.8353491942234081
198,3.0,75.08632257407801,3.6990766878688293,30.40250736470865,-0.0002140946766505412,1.835349194223408
199,3.0,41.09025851557578,3.5132824248198204,33.371191334702004,-0.00011168722817177649,1.835349194223408
200,3.0,91.43559372673296,3.830314446335622,27.58141352240427,-0.00029555228385473527,1.835349194223408
201,3.0,68.40536312050253,3.6529231243307123,31.037910472329877,-0.00019165918057538763,1.835349194223408
154,3.0,11.259221583955675,3.2902745751700877,36.570090033858776,-0.0008081048569025496,1.835349194223408
155,3.0,35.965498306503605,3.4955538305031384,33.77715347465026,-0.00010066509398991496,1.835349194223408
156,3.0,25.596327296494145,3.4593037513305056,34.73813330925482,-0.00012026274565649981,1.835349194223408
157,3.0,18.03676979259666,3.421239453957337,35.61828718308373,-0.00018877628382691969,1.835349194223408
158,3.0,13.613501969363583,3.3375219033459858,36.294679122617495,-0.0007079680414837455,1.835349194223408
191,3.0,88.40067176164574,3.8022441779189493,28.40309751213793,-0.0002749279433527873,1.835349194223408
192,3.0,51.55573365288513,3.56130231714325,32.52788388594466,-0.00014585832772570954,1.8353491942234081
193,3.0,6.256550532096713,3.2031799196600015,37.402391879019994,-0.001582752396328074,1.835349194223408
149,3.0,66.73271342472145,3.642789817187346,31.19905299934779,-0.00018750697307338878,1.835349194223408
150,3.0,8.039316976040771,3.2993221918741584,37.020072582682424,-0.000846811268698199,1.835349194223408
151,3.0,6.555139920955783,3.2385600094691505,37.313619436722135,-0.001277648989696878,1.835349194223408
152,3.0,46.206468363337734,3.533281043296757,32.971082784995936,-0.0001292063438375534,1.835349194223408
153,3.0,87.26095381415529,3.807226521064587,28.284306962558293,-0.0005511404621092986,1.8353491942234081
183,3.0,69.24331196867739,3.6583545124721093,30.962754830740156,-0.00019364308753460369,1.835349194223408
184,3.0,11.58276761899775,3.367642511374727,36.459636938084955,-0.0003871750889223004,1.835349194223408
185,3.0,73.34896662254711,3.7046784878520134,30.068294401118095,-0.00035835771309188227,1.8353491942234075
186,3.0,35.38632543730202,3.4936912884151385,33.82870272791751,-0.0001001853283890056,1.835349194223408
187,3.0,99.49539469596455,3.998994922371221,24.980401922443043,-0.0034482064308730496,1.835349194223408
188,3.0,81.71469979958358,3.762226140241105,29.087305583383266,-0.00044668646533211503,1.8353491942234081
189,3.0,37.961696742412684,3.5022051774831326,33.615953730183556,-0.000100408397195148,1.835349194223408
190,3.0,37.67698959296754,3.5011819454577306,33.637384967163484,-9.92696068082917e-05,1.835349194223408
175,3.0,22.401340756020925,3.4442517069046183,35.10104597748706,-0.00014610070956650912,1.835349194223408
176,3.0,44.50079803692211,3.526113740933556,33.10268869234827,-0.00012542910255975602,1.835349194223408
177,3.0,59.458688484644185,3.599978492629287,31.878587630632087,-0.0001700208226310791,1.835349194223408
178,3.0,20.370997625433688,3.435652829906477,35.32460692879545,-0.0001577198185346568,1.835349194223408
179,3.0,33.34202429799309,3.486025622256439,34.05804136546937,-0.00011722189436702037,1.8353491942234081
180,3.0,84.80594891763135,3.7701419534434906,29.265189525549793,-0.0002642469638147515,1.835349194223408
181,3.0,29.06349439037217,3.4724097852994875,34.38416172455972,-0.00010774778301060507,1.835349194223408
182,3.0,6.260518723131847,3.2371161367587566,37.357848689511925,-0.0012952757653453089,1.835349194223408
167,3.0,17.163503113046936,3.4164907136451355,35.72592676392908,-0.0001976732396367062,1.835349194223408
168,3.0,76.49059976404942,3.706858529307701,30.342318706739057,-0.00021099866746522887,1.835349194223408
169,3.0,58.05614359733054,3.5920255850679554,32.00780215765538,-0.0001670272950804617,1.835349194223408
170,3.0,94.74319351155268,3.8665238680290366,26.59570746455571,-0.00037750290655191464,1.835349194223408
171,3.0,14.184300507515061,3.3242795005255745,36.19748323137588,-0.000668261735169147,1.8353491942234081
172,3.0,28.620091120650965,3.424057272040025,34.71085635607978,-0.00039281805411879486,1.8353491942234075
173,3.0,63.107343254494694,3.6205533958142544,31.545012615688456,-0.00017585882034694652,1.835349194223408
174,3.0,74.81937045439956,3.6951336014337643,30.479307816682685,-0.0002121439328034151,1.835349194223408
159,3.0,2.6916166205698815,2.9766492179144914,38.197192622545174,-0.0037580945092865565,1.835349194223408
160,3.0,58.05844500167291,3.59176823151532,32.012621304178346,-0.00016965957031260228,1.835349194223408
161,3.0,61.70721716024641,3.6124677425247653,31.678287740552435,-0.0001739854244712653,1.835349194223408
162,3.0,73.14901825962467,3.683672196604956,30.617111342432594,-0.00020694306751627324,1.835349194223408
163,3.0,51.29848327426836,3.556584600199166,32.5749739630637,-0.00014916743993768312,1.835349194223408
164,3.0,54.677793084707524,3.5738121493175425,32.299108297458524,-0.00015706462597430033,1.835349194223408
165,3.0,29.329311213550064,3.471202214195425,34.413275890215324,-0.0001187635033466435,1.835349194223408
166,3.0,63.662055938417666,3.624028768464561,31.490663839344617,-0.00018027694560405935,1.835349194223408
288,3.0,81.20502742695636,3.7421104454177874,29.78684362792287,-0.00023629861579814223,1.835349194223408
280,3.0,41.37525976117867,3.514121546073789,33.34921303903586,-0.00011278128167810467,1.835349194223408
281,3.0,61.428638112986036,3.610770320174557,31.706973667213287,-0.00017347912967132626,1.835349194223408
282,3.0,60.006130773226666,3.604316910588659,31.81125325588497,-0.00017112177784083164,1.835349194223408
283,3.0,23.854408468631092,3.4515041940650595,34.93086598495532,-0.0001330790851256054,1.835349194223408
284,3.0,2.957733748202545,3.022828962881262,38.08209985950124,-0.002251332788774789,1.835349194223408
285,3.0,19.995399128628026,3.3718565819945563,35.54234991152545,-0.0005040111774636285,1.8353491942234081
286,3.0,7.142946408507906,3.217197334302907,37.26260789846491,-0.0015368589794140383,1.835349194223408
287,3.0,27.619814494354653,3.466995749613519,34.531232489504106,-0.00011354758223081387,1.835349194223408
272,3.0,2.391092084437631,3.0326418534623287,37.832578789410675,-0.0019940174954747748,1.835349194223408
273,3.0,52.98751677525594,3.565006113263564,32.44230331115515,-0.00015413610866545785,1.835349194223408
274,3.0,78.43369840694754,3.7208176106006263,30.16608858375285,-0.00021904631259675355,1.835349194223408
275,3.0,81.76099728413955,3.745549120933904,29.772886196386786,-0.0002341872441684664,1.835349194223408
276,3.0,23.855638367689416,3.452068535343084,34.918358976259015,-0.00013088368594355729,1.835349194223408
277,3.0,91.71175229677917,3.833597871527318,27.49618743608072,-0.00030686544715840175,1.835349194223408
278,3.0,47.908375335175734,3.5406834145007045,32.839549010511476,-0.0001335140282690881,1.835349194223408
279,3.0,29.924109415266674,3.474996329613694,34.31787364359916,-0.00010856559370685259,1.835349194223408
264,3.0,51.47690587402926,3.569769941332971,32.50668836320624,-0.0001507043920282062,1.8353491942234075
265,3.0,15.11558051312567,3.402619310069395,35.98687570174217,-0.0002322979063178649,1.835349194223408
266,3.0,4.47565211743898,3.140672666266325,37.74193590161152,-0.0020233815821467365,1.835349194223408
267,3.0,80.37462206500871,3.7353123642654684,29.93170316735653,-0.0002279707338551247,1.835349194223408
268,3.0,41.31813383735465,3.518770595914208,33.386046978284156,-0.00012825392878381098,1.8353491942234081
269,3.0,52.42428729087969,3.5624543052606037,32.481545873348004,-0.0001517206503068518,1.835349194223408
270,3.0,24.145860410673542,3.453101666140553,34.89243463402585,-0.0001293894574953879,1.835349194223408
271,3.0,14.812788586773042,3.394583214521346,36.037499743526,-0.00028735506535223967,1.835349194223408
256,3.0,78.15643990480386,3.7188042432063595,30.200042287436748,-0.0002166188703781386,1.835349194223408
257,3.0,75.09824941786903,3.6971528023458347,30.456317859837576,-0.00021092295688305394,1.835349194223408
258,3.0,20.661382884040357,3.436784074548176,35.29313761421824,-0.00015559098405155684,1.835349194223408
259,3.0,59.74557019949684,3.6011867433323097,31.864958509274487,-0.00017329623443752357,1.835349194223408
260,3.0,13.352230001752414,3.3873795731598726,36.215852065892335,-0.00029347988645690335,1.835349194223408
261,3.0,61.66050598370762,3.617485240783662,31.64722178378374,-0.0001742117738168712,1.8353491942234081
262,3.0,71.75488408911949,3.6745048190471152,30.73585307602222,-0.0002008186513964852,1.835349194223408
263,3.0,79.82106604608373,3.73080983690908,30.034511825953626,-0.00021873365805119004,1.835349194223408
248,3.0,51.57912208033805,3.558068830439055,32.55138978798318,-0.0001498571796379342,1.835349194223408
249,3.0,0.9019374028167121,2.968292642933869,37.781170568958416,-0.0011072176362768983,1.835349194223408
250,3.0,71.47724056570297,3.6725621437172213,30.757862949462258,-0.00019524623100707354,1.835349194223408
251,3.0,29.637977734016864,3.4741913618451425,34.33873724823859,-0.00010778355358567503,1.835349194223408
252,3.0,91.43521065860223,3.831615943631064,27.56270392515588,-0.00030766853830551885,1.835349194223408
253,3.0,48.190210924211925,3.542080933151386,32.81607429565835,-0.00013783831611681194,1.835349194223408
254,3.0,22.115023743583276,3.444238900721536,35.1172281997519,-0.00014035506250409567,1.835349194223408
255,3.0,10.107019022847119,3.341266587598225,36.68606204383717,-0.0005565382143039578,1.835349194223408
240,3.0,27.33327315745121,3.466074029010474,34.559676436398526,-0.00011439055512857872,1.835349194223408
241,3.0,81.48599150190462,3.7431648356264065,29.8330530899564,-0.00023088623602695305,1.835349194223408
242,3.0,41.092024289813715,3.5128853552086006,33.37244529340809,-0.00010912364792023636,1.835349194223408
243,3.0,54.9600762234315,3.575282769776789,32.27634801937736,-0.00015839428473333176,1.835349194223408
244,3.0,58.33920783704158,3.593419099116722,31.985623204355022,-0.00016750167688860451,1.835349194223408
245,3.0,90.0235370075508,3.832786594785439,27.764303087450525,-0.0006372068435142095,1.835349194223408
246,3.0,64.78184877241206,3.630490287848469,31.38297849761077,-0.0001831924858385771,1.835349194223408
