current,temperature,voltage,relativeTime,cycle,capacity
0.008622037569166463,0.5376187601953997,0.6084839052274365,0.48560610864380127,2,1.846327249719927
0.009007804284606347,0.5402539573866665,0.6071811276799151,0.4907143047333096,2,1.846327249719927
0.008144870688831296,0.5427826107202689,0.6056401282208104,0.4958354023874483,2,1.846327249719927
0.008453044158361456,0.5447350127279733,0.604356212024231,0.5009608920635888,2,1.846327249719927
0.007144989081302566,0.5474129383481592,0.6029595413438742,0.5060819897177276,2,1.846327249719927
0.007897700412582975,0.5497635089449433,0.6017194948926112,0.5112162634378717,2,1.846327249719927
0.00811557747502123,0.551944734379606,0.6003226822718382,0.5163373610920104,2,1.846327249719927
0.008554113021605803,0.5547727953055854,0.5988960711670075,0.5215141825252974,2,1.846327249719927
0.007158250177035752,0.5568010497496871,0.5976562683504205,0.5266481817440665,2,1.846327249719927
0.007367914149221111,0.5598441989874758,0.5965860507877603,0.5318079840920964,2,1.846327249719927
0.0076459058868734164,0.5621894326450281,0.5953554090744884,0.5369507673548691,2,1.846327249719927
0.008306702772026942,0.5642302455621881,0.5941229350047033,0.5421061776808972,2,1.846327249719927
0.00782437816054482,0.5668307797982952,0.5928425023949064,0.5472445689216681,2,1.846327249719927
0.007558564100477727,0.5694110198779969,0.5916247558646475,0.5523826856610639,2,1.846327249719927
0.007090031568676269,0.5712517829023034,0.590563916124698,0.5575254689238366,2,1.846327249719927
0.008772685624702126,0.5737206073364074,0.5895391557808616,0.5626635856632324,2,1.846327249719927
0.009198471490990068,0.5762538177480458,0.5883472951896909,0.5678192704906356,2,1.846327249719927
0.00791228142105116,0.5793723689645633,0.587462994719504,0.5729746808166636,2,1.846327249719927
0.009542955009934073,0.5819611826871223,0.5862564173414311,0.5782031085084721,2,1.846327249719927
0.007339670710304058,0.5844225816182924,0.5850979205768021,0.5833928315063895,2,1.846327249719927
0.0067039990856668785,0.5866704670735012,0.5841651056538832,0.5885998480909391,2,1.846327249719927
0.008449519914081827,0.5891999829824905,0.5829589166794937,0.5937725520035994,2,1.846327249719927
0.008825200528129962,0.5922704798392193,0.5819656230095589,0.5989449814148844,2,1.846327249719927
0.008637021095443953,0.5947539847695724,0.5810431534597709,0.6041220773495466,2,1.846327249719927
0.008717173606319517,0.5980306202667898,0.5797738095643383,0.609290389240205,2,1.846327249719927
0.008652137847529273,0.6002629779691944,0.5788612433574993,0.6145100328880098,2,1.846327249719927
0.008623837417676028,0.6032005908365778,0.5776204391517918,0.6197041479079289,2,1.846327249719927
0.00996269336013944,0.6060141503840568,0.5765124757919184,0.6249539867069964,2,1.846327249719927
0.008146634508542583,0.608347937479049,0.5754245299247722,0.6301782968781783,2,1.846327249719927
0.007646530630327608,0.6113883192094469,0.5742931340899622,0.635380921440726,2,1.846327249719927
0.007814507022981476,0.6140111684252336,0.5732351109118781,0.6405750364606453,2,1.846327249719927
0.007730079630752673,0.6173531313957414,0.5721526408045696,0.6458204832377108,2,1.846327249719927
0.008175511072303077,0.620296725880269,0.5709332074032842,0.6510659300147764,2,1.846327249719927
0.008186042583297581,0.6230400017051732,0.569715431519469,0.6562685545773241,2,1.846327249719927
0.008452293722018722,0.6261730324703996,0.5685947215769251,0.6614799631838757,2,1.846327249719927
0.008448669334630954,0.629454456442085,0.5674022935876872,0.6666996068316805,2,1.846327249719927
0.007362670314015718,0.6321881997171417,0.565936920585228,0.6719409360881193,2,1.846327249719927
0.008115350717670333,0.6354891793275932,0.5647676745841894,0.6771822653445583,2,1.846327249719927
0.008529785136293766,0.6393739188265866,0.5634403652438877,0.6824235946009972,2,1.846327249719927
0.009219717852098075,0.6430554071060164,0.5621536936821996,0.6876605318354343,2,1.846327249719927
0.007855960626340863,0.6459523748034874,0.5607482475367731,0.6928760579626124,2,1.846327249719927
0.00696837205874945,0.6488946356577807,0.5594374461376124,0.6981129951970495,2,1.846327249719927
0.007307377947165072,0.6525027503897771,0.5579743081423492,0.7033455404094847,2,1.846327249719927
0.008781020479507018,0.6561916415383982,0.5564416424672394,0.7086041632525559,2,1.846327249719927
0.007722714094023364,0.6596030539724898,0.5550482680251143,0.713841100486993,2,1.846327249719927
0.007637639901393323,0.663230971981051,0.5536135325410982,0.7190994488286889,2,1.846327249719927
0.007973089607324235,0.667232252009959,0.5517636296553363,0.7243965018642762,2,1.846327249719927
0.008078117565867626,0.6710729048075055,0.550229330251992,0.7296806533352329,2,1.846327249719927
0.008714358030241454,0.6750588922254555,0.5484562265296082,0.7349562952635612,2,1.846327249719927
0.008169573883726078,0.6793285085290057,0.5466195952507755,0.740257465819775,2,1.846327249719927
0.007254779309262438,0.6830975310039427,0.5447050424991167,0.7455501268333604,2,1.846327249719927
0.007825087319250912,0.6869291028892472,0.5428140661153813,0.7508685909762065,2,1.846327249719927
0.006610324968034487,0.6914782629147578,0.5407552249226728,0.7561401153839081,2,1.846327249719927
0.008129100417348045,0.6953594129789291,0.5386737434910069,0.7613940717036023,2,1.846327249719927
0.008506302393796794,0.6995762735264202,0.5365257986275991,0.7666911247391894,2,1.846327249719927
0.008519739152377026,0.703971683090272,0.5342710722020476,0.7719881777747767,2,1.846327249719927
0.00912347872881314,0.7074263770013185,0.5317798924601029,0.777280838788362,2,1.846327249719927
0.00964093958005785,0.7118737588913127,0.5290802669609416,0.7826294980824707,2,1.846327249719927
0.008853866801656785,0.716551932762524,0.5265638717660379,0.787943570203315,2,1.846327249719927
0.009519346490076352,0.7201086412605147,0.523527348729089,0.7932620343461612,2,1.846327249719927
0.007274335133700349,0.724794725614589,0.5202920582069328,0.7985590873817483,2,1.846327249719927
0.009762808614244167,0.729298641252667,0.516727582798552,0.8039074721744819,2,1.846327249719927
0.008609501685351018,0.7338947489219385,0.5129409745879892,0.8092561314685907,2,1.846327249719927
0.007229429722246605,0.7385130182825592,0.5086386700619596,0.8145831051540654,2,1.846327249719927
0.0071924574503652305,0.7429506453430799,0.503927851977378,0.8199015692969115,2,1.846327249719927
0.007789084493750265,0.7474349853391185,0.4984767436336226,0.8252414445470165,2,1.846327249719927
0.00934388143238607,0.7531539672373624,0.4923933502672375,0.8305813197971216,2,1.846327249719927
0.009073248302853387,0.7585175608808892,0.4853941386008036,0.8359297045898552,2,1.846327249719927
0.008182487581103848,0.7640562850141963,0.4773344474225838,0.8412654623193335,2,1.846327249719927
0.008554096249153376,0.7700001562033245,0.4680070259774276,0.8466226311560708,2,1.846327249719927
0.008431756704201931,0.7748990771027273,0.45745096350189685,0.8519924270560634,2,1.846327249719927
0.007606895947815051,0.782158496088198,0.4450097690946655,0.8573581054354292,2,1.846327249719927
0.008547648716493161,0.7882823683541078,0.4311415662537952,0.8627366853794255,2,1.846327249719927
0.008259509755925709,0.7953400060729785,0.4150287036364533,0.8680979717367895,2,1.846327249719927
0.008685806007794561,0.8030949769934392,0.3965082386648531,0.8734463565295231,2,1.846327249719927
0.00858415915486177,0.8107721054866524,0.3749688748879576,0.8787862317796281,2,1.846327249719927
0.00922072606016977,0.8181280484424054,0.34947868126182047,0.8841862228308833,2,1.846327249719927
0.008586360853151231,0.8269270909151349,0.3192803922720904,0.8895820963615119,2,1.846327249719927
0.008024853801557263,0.8361217259407443,0.2820313850038605,0.8949776953907651,2,1.846327249719927
0.007437582723993197,0.8459409910209974,0.23240148519733883,0.9004249006785401,2,1.846327249719927
0.007575415908417371,0.8561415425536616,0.1636349468731828,0.9058204997077933,2,1.846327249719927
0.008915508798210015,0.8686744633444357,0.0661806339622093,0.9112117067150448,2,1.846327249719927
0.997304720325753,0.8741357193744443,0.2948141222295142,0.916676205589452,2,1.846327249719927
0.9981168024175763,0.8277148874730025,0.38947925469855327,0.933150405616957,2,1.846327249719927
0.9972063418077564,0.8097849034618512,0.40469243106033814,0.9386319235766212,2,1.846327249719927
0.9957894592719797,0.7567314359393573,0.4343935703400328,0.9552392567710568,2,1.846327249719927
0.9964250577082143,0.6458153469005892,0.46778228390518817,0.9942785678384857,2,1.846327249719927
0.9964646459697644,0.08414787741381535,0.9798462165141426,0.0020546427927330703,3,1.835349194223408
0.0066942351355701035,0.08696394358857429,0.8615238134118519,0.00726165937728265,3,1.835349194223408
0.007020629368087117,0.09533808821281586,0.8490609775382805,0.012236996801235476,3,1.835349194223408
0.008456688963676462,0.10492434869735101,0.839640434485226,0.017233745332447245,3,1.835349194223408
0.007964232261816417,0.11566361074928988,0.8317968267554046,0.022200298712396403,3,1.835349194223408
0.00915328540944027,0.1260943102132266,0.8250897329226319,0.027180028158351063,3,1.835349194223408
0.007517566850327118,0.13615180802873272,0.8191135607426487,0.032198187796821764,3,1.835349194223408
0.008357000271302262,0.1468713939618589,0.8139164172857718,0.03719932835003537,3,1.835349194223408
0.007445819131144282,0.1567515145928351,0.8091977375732784,0.042204586423875694,3,1.835349194223408
0.008775774217048227,0.1675962686230168,0.8047043786789543,0.04719721743446074,3,1.835349194223408
0.007708950440074358,0.17683003941993114,0.8004072203521575,0.052181064401042115,3,1.835349194223408
0.008957431290929296,0.18738962481840726,0.7965479195358631,0.057134990717736,3,1.835349194223408
0.008928999074077959,0.1959953461712578,0.7929097885482823,0.06209330905643172,3,1.835349194223408
0.00733517999011013,0.20562722704900493,0.7890644958101756,0.06711146869490242,3,1.835349194223408
0.007936010215077727,0.21490953642359445,0.7856119389376752,0.07209092363948198,3,1.835349194223408
0.00756852057402424,0.2240610655191817,0.7822665938077249,0.07707916262806518,3,1.835349194223408
0.007862419928896136,0.23256959410989797,0.7790313429495501,0.08205889207401984,3,1.835349194223408
0.006830399058218584,0.24110101332432077,0.7759834560618735,0.08703422949797267,3,1.835349194223408
0.0073531653752100246,0.24963522178687558,0.7729542736568409,0.09202658600718261,3,1.835349194223408
0.009039552270526663,0.258478162956723,0.7700121451594886,0.0970107074751391,3,1.835349194223408
0.009520792475953832,0.2667050482540192,0.7671668075830504,0.10198604489909192,3,1.835349194223408
0.009017146672764542,0.2755022863188834,0.764244606210241,0.10699130297293223,3,1.835349194223408
0.007024681094571883,0.28313677108218394,0.7614361329438755,0.11197514993951362,3,1.835349194223408
0.00722032167385156,0.2911642434750168,0.7585099788493663,0.1169718984707254,3,1.835349194223408
0.008008769287269124,0.2989184202615036,0.7557449314410924,0.12196892150331227,3,1.835349194223408
0.008059996600035202,0.306867721578284,0.7528325347146898,0.12696567003452403,3,1.835349194223408
0.007380872183684217,0.3139889089805148,0.7500492671853001,0.13196653608636252,3,1.835349194223408
0.007629454656107204,0.3214492129301618,0.7472511661562911,0.13696767663957612,3,1.835349194223408
0.007782227832296207,0.3285318057195603,0.7444286835860312,0.14197320921479156,3,1.835349194223408
0.006249473701196662,0.33479144062914745,0.7416596769994002,0.1469784672886319,3,1.835349194223408
0.006581802934254255,0.3404107303906685,0.7388525724945787,0.1519796078418455,3,1.835349194223408
0.007828168012433578,0.34598478154461865,0.7362497973886055,0.15698047389368397,3,1.835349194223408
0.010688739001528336,0.3515294111831495,0.7338308290179854,0.1619687128822672,3,1.835349194223408
0.007337774725361235,0.3563416325619544,0.73112604758459,0.16696134389285225,3,1.835349194223408
0.00818850596799392,0.36166701161478376,0.7286724772259581,0.17194958288143547,3,1.835349194223408
0.007747654257936887,0.3663524730748813,0.7262824395710508,0.17698915362716508,3,1.835349194223408
0.007633978868327063,0.3705375724105624,0.7238357438598875,0.18200731326563582,3,1.835349194223408
0.00827802435811631,0.3732022273691653,0.7214994879654426,0.1870040617968476,3,1.835349194223408
0.008556300209453305,0.3766370441113511,0.7192022641328444,0.19206531815121128,3,1.835349194223408
0.0075957917805618,0.380283891930695,0.716896067994931,0.1970535571397945,3,1.835349194223408
0.007987882778970112,0.38311466867856403,0.7147063497273554,0.2020717167782652,3,1.835349194223408
0.007600894051226215,0.38606513354036287,0.7124455179394482,0.20707285733147882,3,1.835349194223408
0.009237070756083376,0.3886746620368231,0.7099635724559243,0.2120866249479477,3,1.835349194223408
0.007803369823010331,0.39138251354755216,0.7078497524407059,0.21713058771567917,3,1.835349194223408
0.008010607025053074,0.3939068501424874,0.7055739868260849,0.22216192342015537,3,1.835349194223408
0.009268640623773416,0.39647050330057465,0.7032470055204978,0.2271929846232565,3,1.835349194223408
0.008093062061071743,0.39840539373431505,0.701119260416047,0.23223694739098796,3,1.835349194223408
0.01005693890586501,0.4012125591024358,0.69883407016807,0.23728502767934617,3,1.835349194223408
0.0065197855790534165,0.4040231010952433,0.6967165296463309,0.24233338246907948,3,1.835349194223408
0.007889339799958761,0.4065862347707023,0.6943594224527161,0.2473345230222931,3,1.835349194223408
0.008233210781340539,0.40862907469430976,0.6923398520191155,0.25235707468276564,3,1.835349194223408
0.007079421369747263,0.4113978307160302,0.6900796642023213,0.2574051549711239,3,1.835349194223408
0.008225947647932497,0.4141444892978501,0.688055947615547,0.2624535097608572,3,1.835349194223408
0.007336413989737389,0.4161465950806207,0.6859061670605706,0.2674930805065868,3,1.835349194223408
0.007759788762864539,0.4193591890602617,0.6839030088498055,0.2725370432743183,3,1.835349194223408
0.0068646182440779135,0.42263028723821794,0.6818849442547072,0.27758100604204977,3,1.835349194223408
0.008201823642285389,0.42468140090472417,0.6797398893247604,0.28261645926715273,3,1.835349194223408
0.009250951554221953,0.42759342444873605,0.6777675830012535,0.2876991267287754,3,1.835349194223408
0.00798495812892408,0.43110453230953194,0.6756375884394876,0.2927557165597621,3,1.835349194223408
0.007319278266351814,0.43337192391776247,0.6736824395850662,0.2977955618068669,3,1.835349194223408
0.008628847444872134,0.43677793764508377,0.671707859690857,0.3028395245745984,3,1.835349194223408
0.007790244627372767,0.43928677600886923,0.6695892038530598,0.30787909532032803,3,1.835349194223408
0.008798987662649305,0.4418656951990414,0.667793127302194,0.3129016469808006,3,1.835349194223408
0.00874231947406956,0.4454716790699307,0.6658062408147456,0.31792419864127314,3,1.835349194223408
0.007740246057732381,0.4484441199142273,0.6638977926345111,0.3229596518663761,3,1.835349194223408
0.007351990678303388,0.4515787136728262,0.6619285496381087,0.3280077321547342,3,1.835349194223408
0.009022309970233011,0.4537432068955862,0.6599548697954007,0.3330387933578353,3,1.835349194223408
0.0088628117286903,0.45719559150070643,0.6581177280585371,0.3381000497121991,3,1.835349194223408
0.007252312987104603,0.4602165990538494,0.6563875607910583,0.3431525220225591,3,1.835349194223408
0.007696882944103645,0.46353621215740604,0.6543204636912956,0.34822228791955134,3,1.835349194223408
0.007253427990284944,0.4665209284760694,0.6525525110755879,0.3532706427092847,3,1.835349194223408
0.008678577962863976,0.46874770893897777,0.6506588685057799,0.35832723254027143,3,1.835349194223408
0.007969999875370726,0.47211054933694907,0.6488616736684449,0.3634099000018941,3,1.835349194223408
0.008098564393247187,0.475056173767324,0.6470067491237461,0.3684881754415149,3,1.835349194223408
0.007612535170890111,0.47802676422435586,0.6451850984498309,0.3735664508811357,3,1.835349194223408
0.0071202452088579005,0.480934310388095,0.643448049295271,0.3786447263207565,3,1.835349194223408
0.008700293087229749,0.48350395711138705,0.6415354418327504,0.38373151130300587,3,1.835349194223408
0.007877755114973795,0.48570888859513217,0.6398715996008792,0.3888185707866304,3,1.835349194223408
0.007183768928380907,0.4887685698620301,0.638019006362825,0.39390947328950643,3,1.835349194223408
0.008130935512215665,0.4915236433132846,0.636270959120601,0.39897923918649875,3,1.835349194223408
0.006670078693043258,0.4938769097830791,0.6346061661370317,0.4040877097773822,3,1.835349194223408
0.007203454769641127,0.49644675632221236,0.6329125607340169,0.40918300430226007,3,1.835349194223408
0.007854584436345236,0.49931219782195924,0.6312939281522782,0.4142697892845094,3,1.835349194223408
0.008028758897828503,0.5022615201347633,0.629601784253554,0.4193782598753929,3,1.835349194223408
0.008552626179195055,0.5045238182960488,0.6278151780486516,0.4244694368796441,3,1.835349194223408
0.009722319361340936,0.507067699507519,0.6262529773881973,0.429564731404522,3,1.835349194223408
0.009222684912102097,0.5104334226867082,0.6244598314204104,0.43465151638677135,3,1.835349194223408
0.00712566466239406,0.5124295321383499,0.6229183656888775,0.4397385758703959,3,1.835349194223408
0.008733649169109126,0.514730432270053,0.6212868750569516,0.4448294783732719,3,1.835349194223408
0.009044178529533209,0.5171675498410913,0.6197036562777198,0.44993355694215353,3,1.835349194223408
0.009235352193464608,0.5196725152088202,0.618185250908492,0.4550332434890333,3,1.835349194223408
0.00785176961337608,0.521849309527189,0.6165937777687958,0.4601203029726578,3,1.835349194223408
0.00833185910526102,0.5242498199908097,0.615124435704409,0.4652628117340554,3,1.835349194223408
0.007465689284559707,0.5265392851627104,0.6135111212229194,0.4703581062589333,3,1.835349194223408
0.006966334952716702,0.5295287903177577,0.6120758276095859,0.47547947841444715,3,1.835349194223408
0.00985001017163345,0.5318297940016641,0.6106341531887696,0.4806090856112144,3,1.835349194223408
0.008933679479225964,0.5343348335939777,0.6092522785275036,0.4857345752873549,3,1.835349194223408
0.008610408703185746,0.5367337439405968,0.6078131062657801,0.49087296652812584,3,1.835349194223408
0.008170730399550852,0.5389024057467648,0.6064031313807641,0.49601986731152536,3,1.835349194223408
0.010260289603969741,0.5413176033532512,0.6049603472035512,0.5011623760729229,3,1.835349194223408
0.008419565088115588,0.5440281106854088,0.6037221993118178,0.5063092768563224,3,1.835349194223408
0.007786412509363738,0.5462123817346753,0.602302241770355,0.511456177639722,3,1.835349194223408
0.009133219472580834,0.5485072065526135,0.601113867076317,0.5165989609024947,3,1.835349194223408
0.008267490158399449,0.5516215797044002,0.5995881572775292,0.5217499792065209,3,1.835349194223408
0.00775891793450223,0.5539485178461754,0.5985636338238851,0.5268710768606596,3,1.835349194223408
0.007189859507518159,0.5563174197598586,0.597165790068314,0.5319924490161734,3,1.835349194223408
0.008603012259974174,0.5588359487621568,0.5958796934328381,0.5371305657555692,3,1.835349194223408
0.007408500921118888,0.5617034167117467,0.5947585515280107,0.5422519379110831,3,1.835349194223408
0.009206904005555239,0.5637390100560771,0.5936117752211241,0.5473900546504787,3,1.835349194223408
0.008008562836897437,0.5656401522404018,0.5925010047649037,0.5525413474558801,3,1.835349194223408
0.009233051280191695,0.568605148916133,0.5914485721759986,0.5576967577819081,3,1.835349194223408
0.008922184013240186,0.5707127125163229,0.590261787048245,0.5628524426093113,3,1.835349194223408
0.008397173843605055,0.5734248239456745,0.5891851510716795,0.568011970455966,3,1.835349194223408
0.008991799272483836,0.5762364630108003,0.5880565201184742,0.5731717728039959,3,1.835349194223408
0.008353464485415407,0.5781353301796048,0.5869926677965323,0.5783145560667686,3,1.835349194223408
0.008325128532059134,0.5809444928611098,0.5860048385750545,0.5834655743707948,3,1.835349194223408
0.008626596737245196,0.5834911533266389,0.5848737142826237,0.5886426703054569,3,1.835349194223408
0.008149615931679621,0.5861330227121515,0.5839090103896358,0.5938452948680046,3,1.835349194223408
0.007898845997349135,0.589375798029317,0.5826512075571042,0.5990435274085506,3,1.835349194223408
0.007943951424073115,0.5913872290181472,0.5816755140553205,0.6042335249078431,3,1.835349194223408
0.00832765503945132,0.5942533973616424,0.5805723325205534,0.6094273654263871,3,1.835349194223408
